(43, 45)
(43, 45)
(46, 42)
(42, 40)
(28, 27)
(46, 45)
(50, 52)
(63, 70)
(31, 30)
(37, 37)
(82, 82)
(68, 72)
(119, 129)
(43, 42)
(37, 34)
(33, 32)
(51, 46)
(30, 30)
(29, 28)
(57, 58)
(33, 32)
(128, 125)
(118, 116)
(42, 41)
(51, 50)
(76, 81)
(56, 68)
(46, 47)
(83, 83)
(55, 62)
(49, 50)
(49, 49)
(29, 27)
(36, 35)
(35, 35)
(40, 36)
(27, 27)
(56, 54)
(58, 56)
(40, 41)
(37, 37)
(44, 48)
(30, 28)
(32, 33)
(31, 36)
(70, 71)
(35, 37)
(59, 62)
(47, 51)
(33, 36)
(76, 82)
(70, 72)
(77, 75)
(51, 47)
(58, 67)
(40, 39)
(30, 31)
(86, 93)
(50, 56)
(39, 39)
(37, 37)
(40, 40)
(98, 98)
(43, 44)
(28, 28)
(35, 35)
(40, 40)
(116, 107)
(29, 29)
(34, 38)
(85, 71)
(40, 47)
(71, 73)
(36, 35)
(34, 34)
(111, 111)
(88, 91)
(92, 91)
(27, 25)
(59, 57)
(71, 71)
(30, 29)
(127, 124)
(30, 30)
(39, 42)
(37, 36)
(119, 131)
(39, 40)
(39, 42)
(32, 32)
(48, 49)
(34, 35)
(35, 36)
(60, 64)
(41, 41)
(52, 55)
(38, 38)
(61, 61)
(30, 28)
(67, 64)
(109, 121)
(51, 51)
(40, 44)
(71, 71)
(43, 43)
(39, 38)
(38, 38)
(38, 43)
(46, 45)
(28, 33)
(42, 46)
(33, 31)
(55, 54)
(32, 32)
(48, 45)
(53, 52)
(32, 32)
(93, 99)
(33, 35)
(37, 40)
(58, 57)
(35, 34)
(49, 43)
(81, 88)
(37, 38)
(71, 64)
(28, 28)
(84, 85)
(52, 56)
(51, 52)
(48, 48)
(34, 33)
(145, 137)
(105, 100)
(112, 112)
(62, 64)
(33, 34)
(36, 36)
(37, 38)
(56, 60)
(33, 34)
(112, 103)
(33, 30)
(40, 40)
(50, 50)
(80, 86)
(46, 42)
(75, 75)
(38, 37)
(45, 47)
(68, 74)
(50, 51)
(99, 97)
(44, 47)
(37, 36)
(83, 83)
(28, 26)
(46, 51)
(26, 30)
(111, 112)
(31, 31)
(105, 110)
(28, 28)
(37, 38)
(38, 38)
(40, 40)
(84, 93)
(40, 39)
(53, 49)
(34, 36)
(39, 39)
(33, 35)
(48, 48)
(30, 32)
(74, 81)
(36, 36)
(52, 52)
(60, 61)
(73, 72)
(52, 52)
(43, 43)
(29, 27)
(55, 56)
(51, 55)
(38, 31)
(32, 30)
(44, 42)
(73, 72)
(41, 42)
(39, 44)
(35, 36)
(35, 35)
(79, 79)
(31, 30)
(72, 82)
(55, 55)
(82, 83)
(34, 32)
(27, 29)
(46, 54)
(65, 64)
(71, 68)
(34, 34)
(44, 45)
(96, 101)
(29, 31)
(27, 26)
(51, 51)
(88, 97)
(27, 26)
(46, 46)
(46, 53)
(28, 28)
(30, 28)
(41, 41)
(49, 51)
(34, 34)
(35, 34)
(42, 42)
(44, 44)
(34, 31)
(80, 81)
(47, 53)
(54, 50)
(50, 48)
(54, 50)
(54, 54)
(98, 98)
(31, 32)
(32, 32)
(37, 39)
(31, 31)
(49, 49)
(39, 37)
(36, 36)
(72, 74)
(34, 34)
(37, 36)
(73, 76)
(72, 76)
(45, 48)
(39, 38)
(35, 33)
(31, 35)
(76, 53)
(41, 38)
(62, 70)
(59, 60)
(33, 33)
(44, 44)
(41, 46)
(42, 40)
(32, 34)
(58, 55)
(47, 40)
(58, 62)
(46, 45)
(111, 111)
(36, 36)
(31, 31)
(35, 35)
(50, 51)
(37, 36)
(72, 82)
(48, 55)
(42, 46)
(80, 87)
(41, 40)
(37, 38)
(57, 56)
(91, 93)
(27, 27)
(29, 29)
(49, 50)
(48, 49)
(39, 40)
(37, 41)
(27, 30)
(30, 27)
(31, 33)
(55, 52)
(48, 52)
(41, 42)
(74, 74)
(47, 46)
(117, 108)
(60, 71)
(82, 93)
(63, 63)
(86, 97)
(88, 85)
(34, 35)
(43, 40)
(44, 45)
(65, 72)
(37, 38)
(34, 35)
(31, 31)
(53, 53)
(30, 31)
(30, 30)
(89, 83)
(36, 37)
(39, 42)
(38, 38)
(32, 32)
(73, 75)
(30, 29)
(35, 36)
(49, 48)
(34, 33)
(34, 34)
(38, 37)
(31, 31)
(150, 148)
(48, 52)
(93, 94)
(36, 35)
(32, 32)
(80, 80)
(44, 46)
(52, 51)
(35, 35)
(31, 32)
(41, 42)
(29, 31)
(56, 64)
(106, 112)
(43, 46)
(39, 45)
(32, 31)
(42, 41)
(28, 28)
(63, 63)
(26, 30)
(34, 34)
(50, 55)
(31, 32)
(64, 65)
(40, 41)
(86, 85)
(69, 72)
(53, 56)
(37, 35)
(31, 31)
(29, 29)
(54, 54)
(76, 86)
(31, 29)
(54, 53)
(62, 71)
(62, 53)
(58, 57)
(36, 39)
(79, 80)
(38, 40)
(33, 34)
(27, 27)
(30, 29)
(92, 86)
(35, 36)
(53, 52)
(43, 48)
(132, 109)
(29, 27)
(53, 54)
(31, 31)
(33, 35)
(33, 33)
(36, 39)
(93, 92)
(51, 47)
(46, 50)
(51, 51)
(52, 54)
(34, 33)
(42, 42)
(32, 35)
(97, 70)
(83, 77)
(41, 43)
(35, 35)
(99, 111)
(72, 73)
(47, 48)
(46, 45)
(58, 59)
(31, 31)
(30, 29)
(72, 58)
(122, 132)
(64, 70)
(38, 37)
(76, 81)
(50, 52)
(40, 42)
(47, 47)
(59, 50)
(58, 56)
(52, 54)
(33, 33)
(36, 36)
(74, 74)
(133, 135)
(86, 86)
(58, 62)
(83, 89)
(57, 56)
(38, 35)
(45, 45)
(32, 32)
(76, 80)
(50, 49)
(35, 35)
(70, 74)
(105, 118)
(81, 72)
(32, 32)
(39, 36)
(40, 37)
(36, 36)
(31, 34)
(106, 107)
(49, 50)
(29, 32)
(43, 43)
(33, 35)
(28, 29)
(58, 57)
(32, 31)
(47, 48)
(52, 52)
(82, 81)
(86, 99)
(34, 39)
(38, 38)
(41, 44)
(56, 57)
(125, 123)
(35, 35)
(30, 32)
(38, 39)
(35, 36)
(42, 45)
(30, 30)
(32, 28)
(30, 33)
(41, 41)
(59, 59)
(50, 51)
(80, 82)
(38, 38)
(85, 92)
(130, 129)
(53, 49)
(83, 92)
(40, 40)
(103, 107)
(27, 26)
(36, 39)
(30, 33)
(50, 53)
(45, 45)
(101, 98)
(39, 41)
(49, 45)
(41, 41)
(123, 124)
(29, 30)
(30, 31)
(97, 110)
(48, 44)
(36, 36)
(55, 59)
(25, 27)
(57, 58)
(45, 45)
(72, 80)
(40, 44)
(54, 58)
(110, 112)
(47, 47)
(40, 41)
(42, 42)
(50, 50)
(49, 48)
(39, 38)
(69, 65)
(73, 81)
(33, 35)
(30, 32)
(32, 29)
(53, 52)
(32, 32)
(41, 40)
(53, 55)
(39, 37)
(40, 32)
(42, 48)
(29, 34)
(28, 28)
(70, 62)
(31, 31)
(47, 42)
(45, 44)
(73, 79)
(30, 28)
(35, 36)
(73, 58)
(35, 39)
(37, 35)
(45, 49)
(56, 56)
(58, 58)
(57, 60)
(54, 52)
(51, 55)
(37, 37)
(34, 37)
(34, 33)
(121, 77)
(43, 42)
(32, 30)
(43, 42)
(34, 34)
(53, 59)
(98, 96)
(36, 30)
(34, 36)
(46, 46)
(30, 28)
(32, 35)
(45, 46)
(42, 42)
(44, 42)
(61, 67)
(71, 76)
(68, 64)
(40, 38)
(54, 58)
(53, 54)
(45, 45)
(32, 31)
(56, 55)
(31, 31)
(40, 40)
(41, 41)
(31, 29)
(75, 85)
(39, 44)
(47, 47)
(54, 56)
(65, 68)
(36, 37)
(49, 54)
(75, 74)
(70, 70)
(36, 36)
(131, 128)
(57, 56)
(38, 39)
(31, 30)
(54, 54)
(39, 37)
(67, 70)
(122, 119)
(96, 97)
(45, 49)
(109, 108)
(59, 68)
(49, 55)
(52, 53)
(58, 71)
(33, 33)
(43, 47)
(31, 30)
(51, 49)
(38, 42)
(50, 50)
(47, 48)
(35, 35)
(40, 39)
(34, 33)
(29, 28)
(38, 38)
(33, 34)
(57, 62)
(36, 38)
(31, 30)
(62, 52)
(36, 38)
(33, 32)
(25, 28)
(69, 75)
(37, 36)
(59, 59)
(35, 34)
(38, 36)
(74, 84)
(29, 28)
(32, 33)
(36, 28)
(63, 63)
(26, 27)
(47, 51)
(41, 41)
(51, 50)
(57, 56)
(35, 36)
(36, 37)
(43, 41)
(84, 84)
(43, 42)
(29, 29)
(33, 35)
(59, 60)
(33, 31)
(44, 44)
(40, 40)
(82, 88)
(31, 31)
(37, 34)
(44, 44)
(68, 63)
(45, 53)
(59, 51)
(42, 40)
(50, 45)
(61, 68)
(40, 44)
(28, 29)
(27, 31)
(48, 50)
(44, 44)
(34, 30)
(26, 30)
(32, 31)
(61, 68)
(47, 47)
(55, 55)
(42, 37)
(59, 56)
(119, 120)
(39, 41)
(36, 35)
(76, 92)
(48, 48)
(61, 61)
(51, 50)
(44, 44)
(38, 37)
(29, 30)
(56, 56)
(43, 44)
(49, 54)
(37, 37)
(32, 30)
(34, 34)
(34, 33)
(123, 119)
(55, 59)
(41, 40)
(55, 56)
(74, 74)
(30, 31)
(72, 68)
(41, 41)
(34, 33)
(43, 43)
(28, 26)
(41, 41)
(39, 35)
(36, 36)
(36, 35)
(30, 31)
(50, 50)
(49, 49)
(29, 31)
(30, 31)
(36, 34)
(49, 48)
(61, 64)
(28, 27)
(47, 44)
(38, 39)
(80, 79)
(34, 36)
(54, 55)
(30, 27)
(42, 37)
(30, 30)
(63, 56)
(89, 97)
(43, 41)
(61, 64)
(33, 37)
(46, 46)
(36, 36)
(62, 65)
(30, 33)
(51, 54)
(74, 75)
(48, 48)
(39, 42)
(33, 32)
(84, 84)
(32, 32)
(39, 41)
(73, 73)
(72, 74)
(32, 31)
(42, 42)
(29, 26)
(72, 70)
(37, 37)
(29, 28)
(48, 47)
(47, 47)
(34, 37)
(87, 85)
(36, 36)
(42, 36)
(29, 31)
(71, 73)
(27, 28)
(29, 27)
(40, 42)
(69, 70)
(31, 31)
(39, 37)
(58, 57)
(95, 85)
(44, 42)
(76, 75)
(29, 28)
(34, 35)
(36, 37)
(29, 30)
(32, 33)
(82, 84)
(62, 60)
(46, 49)
(68, 74)
(30, 29)
(26, 26)
(65, 65)
(34, 32)
(34, 31)
(87, 86)
(57, 61)
(45, 42)
(38, 39)
(45, 46)
(51, 53)
(30, 30)
(59, 59)
(34, 31)
(30, 29)
(35, 35)
(44, 44)
(30, 30)
(34, 38)
(44, 43)
(46, 44)
(64, 71)
(132, 141)
(62, 69)
(41, 41)
(47, 53)
(47, 45)
(43, 41)
(50, 51)
(35, 34)
(29, 28)
(45, 48)
(40, 39)
(40, 40)
(35, 35)
(41, 43)
(54, 56)
(38, 38)
(43, 45)
(55, 58)
(33, 33)
(60, 58)
(76, 84)
(32, 30)
(27, 26)
(91, 101)
(36, 37)
(84, 85)
(87, 98)
(33, 34)
(45, 49)
(48, 47)
(57, 57)
(28, 28)
(123, 122)
(52, 52)
(32, 38)
(30, 34)
(42, 42)
(60, 68)
(70, 70)
(40, 44)
(68, 68)
(30, 31)
(32, 32)
(26, 26)
(39, 38)
(53, 45)
(45, 46)
(106, 106)
(38, 37)
(57, 56)
(27, 31)
(36, 36)
(92, 86)
(30, 30)
(68, 69)
(57, 57)
(40, 45)
(27, 27)
(28, 28)
(38, 39)
(109, 108)
(44, 42)
(32, 33)
(45, 46)
(46, 43)
(55, 58)
(47, 45)
(46, 48)
(41, 40)
(41, 42)
(44, 46)
(48, 46)
(47, 46)
(46, 47)
(42, 44)
(31, 30)
(34, 30)
(56, 55)
(33, 32)
(96, 95)
(34, 30)
(36, 35)
(38, 38)
(31, 32)
(69, 69)
(41, 39)
(51, 54)
(30, 30)
(69, 76)
(42, 42)
(43, 42)
(39, 39)
(25, 26)
(32, 33)
(31, 30)
(34, 37)
(38, 34)
(95, 100)
(59, 59)
(43, 46)
(44, 43)
(41, 41)
(31, 29)
(73, 74)
(45, 43)
(29, 29)
(32, 32)
(28, 28)
(92, 87)
(48, 43)
(53, 52)
(33, 31)
(57, 57)
(94, 87)
(32, 33)
(49, 52)
(43, 45)
(29, 31)
(29, 27)
(33, 33)
(70, 83)
(56, 64)
(43, 42)
(54, 56)
(43, 42)
(29, 30)
(78, 85)
(85, 92)
(46, 48)
(88, 95)
(40, 32)
(42, 27)
(47, 46)
(32, 30)
(46, 45)
(41, 39)
(31, 30)
(44, 44)
(35, 35)
(38, 38)
(37, 38)
(43, 46)
(33, 33)
(37, 37)
(95, 111)
(59, 56)
(43, 41)
(48, 50)
(30, 30)
(28, 29)
(68, 72)
(31, 30)
(47, 49)
(29, 27)
(35, 35)
(39, 41)
(84, 85)
(45, 47)
(34, 33)
(45, 46)
(49, 53)
(75, 75)
(104, 103)
(34, 34)
(42, 35)
(49, 53)
(124, 125)
(44, 42)
(107, 109)
(43, 40)
(60, 59)
(55, 59)
(89, 87)
(70, 70)
(30, 28)
(67, 68)
(50, 51)
(77, 75)
(30, 31)
(47, 51)
(48, 46)
(38, 38)
(42, 43)
(53, 54)
(37, 37)
(51, 54)
(57, 56)
(29, 28)
(45, 48)
(32, 30)
(44, 44)
(36, 37)
(40, 40)
(98, 108)
(37, 37)
(36, 34)
(43, 46)
(61, 72)
(38, 37)
(51, 49)
(47, 48)
(89, 86)
(34, 38)
(34, 32)
(41, 42)
(31, 36)
(51, 50)
(49, 55)
(30, 30)
(46, 42)
(27, 28)
(45, 43)
(64, 63)
(49, 50)
(70, 62)
(52, 50)
(81, 74)
(45, 45)
(50, 48)
(63, 64)
(31, 31)
(27, 28)
(37, 36)
(44, 42)
(46, 51)
(35, 35)
(37, 35)
(59, 65)
(31, 30)
(39, 41)
(44, 42)
(28, 29)
(60, 60)
(83, 82)
(55, 56)
(40, 45)
(62, 61)
(64, 62)
(43, 45)
(44, 39)
(31, 30)
(37, 36)
(31, 31)
(97, 95)
(55, 42)
(60, 62)
(31, 36)
(36, 35)
(36, 35)
(62, 61)
(43, 41)
(40, 40)
(34, 36)
(45, 43)
(70, 70)
(38, 38)
(46, 48)
(28, 28)
(45, 44)
(96, 121)
(157, 159)
(85, 96)
(38, 37)
(31, 30)
(28, 28)
(49, 48)
(30, 31)
(51, 47)
(40, 38)
(32, 31)
(30, 28)
(37, 41)
(45, 42)
(43, 42)
(41, 45)
(48, 52)
(47, 47)
(43, 47)
(45, 45)
(55, 55)
(93, 98)
(33, 36)
(28, 28)
(36, 35)
(41, 37)
(55, 53)
(58, 58)
(81, 81)
(33, 31)
(39, 39)
(36, 36)
(75, 73)
(97, 97)
(72, 82)
(35, 35)
(41, 39)
(31, 34)
(29, 29)
(29, 29)
(33, 35)
(98, 96)
(51, 50)
(35, 35)
(29, 28)
(62, 61)
(50, 49)
(41, 38)
(61, 61)
(38, 38)
(33, 33)
(53, 59)
(28, 27)
(40, 40)
(44, 42)
(36, 27)
(32, 31)
(28, 28)
(69, 65)
(30, 29)
(38, 38)
(123, 140)
(33, 37)
(34, 38)
(86, 85)
(35, 34)
(88, 85)
(106, 96)
(31, 30)
(146, 166)
(82, 85)
(64, 63)
(40, 41)
(36, 37)
(64, 71)
(34, 38)
(36, 37)
(49, 48)
(34, 37)
(107, 116)
(50, 54)
(51, 52)
(45, 43)
(64, 62)
(35, 35)
(35, 33)
(59, 57)
(31, 33)
(51, 51)
(42, 45)
(74, 71)
(55, 58)
(45, 42)
(93, 92)
(63, 60)
(32, 30)
(52, 53)
(48, 49)
(39, 43)
(41, 41)
(57, 57)
(43, 43)
(43, 43)
(71, 67)
(37, 37)
(92, 88)
(57, 55)
(131, 140)
(115, 113)
(36, 33)
(49, 48)
(52, 52)
(53, 58)
(28, 29)
(44, 40)
(33, 34)
(60, 60)
(28, 27)
(50, 44)
(42, 39)
(32, 28)
(29, 28)
(93, 60)
(41, 43)
(56, 56)
(58, 58)
(43, 42)
(42, 43)
(26, 26)
(74, 76)
(33, 32)
(54, 53)
(32, 36)
(88, 92)
(30, 29)
(35, 34)
(32, 35)
(106, 117)
(25, 26)
(41, 39)
(27, 27)
(31, 30)
(82, 97)
(57, 59)
(57, 63)
(53, 47)
(36, 37)
(59, 60)
(35, 36)
(34, 36)
(59, 64)
(31, 32)
(56, 55)
(41, 41)
(107, 108)
(49, 50)
(43, 42)
(75, 73)
(39, 35)
(46, 53)
(29, 32)
(33, 33)
(44, 42)
(50, 50)
(113, 110)
(52, 53)
(52, 54)
(117, 58)
(54, 50)
(48, 52)
(38, 38)
(29, 29)
(35, 32)
(35, 36)
(30, 32)
(31, 34)
(36, 33)
(54, 49)
(96, 107)
(29, 32)
(39, 38)
(37, 43)
(39, 39)
(33, 33)
(54, 55)
(38, 38)
(34, 33)
(33, 31)
(92, 104)
(49, 50)
(48, 46)
(51, 45)
(33, 32)
(35, 34)
(37, 33)
(40, 40)
(43, 42)
(183, 185)
(33, 37)
(34, 31)
(68, 76)
(32, 33)
(82, 82)
(88, 82)
(67, 62)
(34, 33)
(30, 30)
(31, 30)
(49, 48)
(29, 31)
(34, 32)
(36, 36)
(52, 55)
(27, 27)
(41, 40)
(34, 33)
(36, 40)
(87, 82)
(39, 41)
(59, 55)
(33, 31)
(55, 57)
(59, 58)
(36, 34)
(46, 50)
(40, 37)
(34, 35)
(32, 33)
(39, 44)
(38, 42)
(45, 44)
(72, 69)
(124, 142)
(33, 37)
(35, 35)
(59, 60)
(50, 44)
(35, 34)
(27, 27)
(87, 97)
(53, 49)
(45, 43)
(34, 35)
(34, 35)
(40, 44)
(87, 97)
(95, 93)
(30, 30)
(30, 32)
(41, 40)
(45, 56)
(33, 32)
(37, 38)
(33, 32)
(37, 37)
(48, 46)
(40, 38)
(81, 94)
(57, 56)
(55, 60)
(82, 80)
(33, 34)
(53, 56)
(69, 64)
(57, 60)
(48, 46)
(40, 41)
(42, 40)
(31, 29)
(50, 47)
(54, 54)
(54, 53)
(87, 84)
(64, 72)
(58, 55)
(87, 84)
(30, 29)
(37, 35)
(51, 50)
(80, 76)
(40, 37)
(152, 164)
(88, 93)
(58, 58)
(65, 62)
(52, 51)
(53, 51)
(60, 61)
(35, 38)
(33, 31)
(41, 42)
(53, 57)
(63, 62)
(106, 109)
(51, 55)
(93, 93)
(32, 32)
(178, 201)
(30, 31)
(57, 62)
(41, 42)
(38, 37)
(50, 52)
(58, 56)
(47, 45)
(33, 34)
(61, 60)
(45, 43)
(99, 101)
(70, 68)
(64, 64)
(47, 49)
(51, 48)
(55, 52)
(35, 37)
(33, 34)
(41, 44)
(44, 43)
(73, 72)
(77, 74)
(59, 57)
(57, 60)
(29, 28)
(33, 34)
(30, 35)
(74, 80)
(55, 53)
(70, 68)
(38, 40)
(69, 70)
(31, 30)
(40, 40)
(35, 37)
(69, 72)
(74, 85)
(44, 42)
(28, 29)
(31, 33)
(44, 46)
(41, 40)
(87, 74)
(57, 61)
(39, 43)
(46, 49)
(32, 33)
(52, 48)
(34, 32)
(43, 43)
(55, 55)
(45, 49)
(31, 31)
(58, 57)
(53, 57)
(32, 31)
(58, 58)
(51, 52)
(59, 62)
(31, 30)
(34, 33)
(34, 35)
(40, 41)
(39, 40)
(71, 69)
(33, 32)
(37, 37)
(45, 44)
(47, 46)
(52, 51)
(53, 56)
(50, 48)
(49, 57)
(41, 39)
(32, 31)
(43, 42)
(30, 28)
(99, 97)
(30, 34)
(63, 62)
(33, 36)
(59, 60)
(120, 75)
(37, 38)
(38, 38)
(28, 28)
(63, 71)
(44, 45)
(105, 115)
(48, 46)
(45, 46)
(31, 33)
(56, 57)
(40, 38)
(45, 46)
(57, 62)
(45, 46)
(42, 41)
(104, 109)
(41, 33)
(35, 36)
(44, 47)
(94, 96)
(85, 85)
(61, 56)
(59, 61)
(69, 61)
(31, 29)
(41, 39)
(75, 87)
(30, 32)
(39, 38)
(81, 92)
(48, 48)
(33, 34)
(29, 29)
(49, 48)
(70, 68)
(54, 56)
(30, 32)
(44, 43)
(53, 52)
(28, 27)
(36, 33)
(47, 53)
(42, 39)
(28, 28)
(105, 104)
(25, 26)
(42, 43)
(65, 69)
(51, 57)
(36, 35)
(123, 135)
(46, 48)
(140, 73)
(35, 34)
(34, 33)
(48, 48)
(37, 38)
(35, 36)
(81, 86)
(37, 38)
(40, 43)
(35, 33)
(79, 93)
(30, 27)
(27, 28)
(47, 42)
(51, 49)
(40, 40)
(100, 106)
(54, 55)
(92, 99)
(31, 31)
(74, 72)
(58, 58)
(45, 44)
(35, 34)
(43, 43)
(41, 41)
(38, 40)
(38, 39)
(44, 51)
(38, 39)
(93, 94)
(51, 56)
(30, 32)
(71, 71)
(35, 34)
(47, 44)
(32, 30)
(89, 65)
(27, 27)
(104, 117)
(44, 43)
(34, 36)
(31, 29)
(41, 41)
(75, 74)
(91, 94)
(76, 75)
(27, 27)
(136, 145)
(63, 74)
(40, 40)
(130, 133)
(56, 65)
(43, 43)
(51, 54)
(39, 37)
(37, 40)
(35, 35)
(27, 28)
(121, 123)
(71, 80)
(49, 51)
(143, 161)
(34, 34)
(32, 33)
(62, 64)
(37, 36)
(85, 91)
(51, 55)
(64, 69)
(32, 32)
(33, 30)
(33, 32)
(31, 34)
(47, 47)
(39, 37)
(28, 32)
(34, 33)
(51, 49)
(41, 41)
(46, 44)
(47, 46)
(33, 34)
(47, 46)
(84, 97)
(93, 104)
(31, 31)
(53, 54)
(26, 26)
(31, 31)
(38, 37)
(51, 38)
(61, 61)
(30, 28)
(32, 33)
(51, 48)
(60, 58)
(56, 57)
(36, 36)
(26, 26)
(62, 62)
(83, 93)
(40, 42)
(31, 32)
(39, 39)
(34, 34)
(73, 73)
(53, 61)
(85, 86)
(37, 40)
(81, 92)
(65, 73)
(42, 47)
(31, 32)
(49, 44)
(79, 83)
(42, 42)
(61, 69)
(60, 54)
(97, 94)
(56, 57)
(38, 38)
(52, 52)
(57, 57)
(111, 105)
(34, 33)
(52, 52)
(31, 31)
(49, 48)
(58, 51)
(29, 29)
(29, 33)
(45, 48)
(71, 63)
(31, 36)
(72, 63)
(79, 75)
(82, 81)
(33, 32)
(69, 68)
(60, 60)
(35, 37)
(57, 45)
(28, 31)
(56, 57)
(55, 26)
(70, 81)
(30, 29)
(48, 49)
(40, 40)
(38, 37)
(37, 39)
(40, 39)
(51, 55)
(80, 65)
(42, 43)
(35, 35)
(30, 29)
(59, 60)
(43, 43)
(30, 31)
(30, 28)
(59, 59)
(30, 28)
(53, 50)
(55, 51)
(28, 30)
(34, 34)
(35, 35)
(92, 84)
(38, 42)
(36, 35)
(41, 44)
(36, 37)
(120, 116)
(43, 41)
(69, 76)
(53, 53)
(69, 73)
(37, 42)
(41, 46)
(38, 40)
(39, 38)
(48, 46)
(42, 43)
(136, 135)
(59, 66)
(40, 40)
(31, 31)
(104, 110)
(46, 46)
(32, 32)
(29, 27)
(36, 36)
(39, 41)
(44, 44)
(41, 45)
(47, 46)
(33, 35)
(44, 45)
(38, 37)
(37, 39)
(59, 56)
(112, 122)
(29, 30)
(31, 32)
(112, 108)
(42, 41)
(52, 53)
(95, 95)
(46, 50)
(45, 44)
(39, 42)
(30, 32)
(40, 39)
(35, 36)
(33, 31)
(112, 115)
(48, 53)
(62, 68)
(50, 54)
(148, 164)
(84, 87)
(60, 60)
(60, 68)
(108, 111)
(97, 105)
(33, 37)
(58, 58)
(35, 33)
(67, 69)
(43, 44)
(32, 34)
(29, 28)
(31, 34)
(41, 42)
(94, 98)
(92, 97)
(41, 47)
(29, 29)
(37, 39)
(34, 32)
(133, 122)
(71, 68)
(31, 33)
(32, 31)
(47, 44)
(29, 29)
(57, 64)
